name,image,link,ratings,no_of_ratings,discount_price,actual_price,name_length,price_difference,rating_ratio,log_actual_price,discount_percentage,yeojohnson_actual,yeojohnson_discount
samsung evo plus 64gb microsdxc uhs-i u1 130mb/s full hd & 4k uhd memory card with adapter (mb-mc64ka),https://m.media-amazon.com/images/I/61rnCkrurxL._AC_UL800_.jpg,https://www.amazon.in/Samsung-microSDXC-Memory-Adapter-MB-MC64KA/dp/B09MT6XSFW/ref=sr_1_119?qid=1679133655&s=electronics&sr=1-119,4.3,299.9622929380994,489.0,1899.0,102.0,1410.0,0.014335135119424339,7.549609165154532,74.24960505529225,0.6706320721354789,0.23105163959443545
"nokia 105 single sim, keypad mobile phone with wireless fm radio | charcoal",https://m.media-amazon.com/images/I/51GSe9rxsoL._AC_UL800_.jpg,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B0BV28HYD7/ref=sr_1_121?qid=1679133655&s=electronics&sr=1-121,3.8,299.9622929380994,1299.0,1599.0,75.0,300.0,0.01266825894274709,7.3777589082278725,18.76172607879925,0.422441604889653,1.5780533781504353
portronics modesk por-122 universal mobile tabletop holder (black),https://m.media-amazon.com/images/I/51u2MqPaQwL._AC_UL800_.jpg,https://www.amazon.in/Portronics-POR-122-MODESK-Universal-Mobile/dp/B07N8RQ6W7/ref=sr_1_122?qid=1679133655&s=electronics&sr=1-122,4.1,299.9622929380994,99.0,699.0,66.0,600.0,0.013668384648753439,6.551080335043404,85.83690987124464,-0.6355924136419053,-1.979472291896459
"jbl c50hi, wired in ear headphones with mic, one button multi-function remote, lightweight & comfortable fit (black)",https://m.media-amazon.com/images/I/61bKM6CSSFL._AC_UL800_.jpg,https://www.amazon.in/JBL-C50HI-Ear-Headphones-Black/dp/B07JQKQ91F/ref=sr_1_124?qid=1679133657&s=electronics&sr=1-124,3.9,299.9622929380994,399.0,699.0,116.0,300.0,0.01300163417808254,6.551080335043404,42.91845493562232,-0.6355924136419053,-0.05008194734104431
dell kb216 wired multimedia usb keyboard with super quite plunger keys with spill-resistant  black,https://m.media-amazon.com/images/I/811YM2Go9GL._AC_UL800_.jpg,https://www.amazon.in/Dell-KB216-Wired-Multimedia-Keyboard/dp/B00ZYLMQH0/ref=sr_1_125?qid=1679133657&s=electronics&sr=1-125,4.3,299.9622929380994,549.0,1799.0,100.0,1250.0,0.014335135119424339,7.495541943884256,69.48304613674263,0.5914159931608477,0.39092234104982193
"boat rockerz 255 pro+ in-ear bluetooth neckband with upto 40 hours playback, asap charge, ipx7, dual pairing, bt v5.0, wi...",https://m.media-amazon.com/images/I/513a+PRsMvL._AC_UL800_.jpg,https://www.amazon.in/boAt-Rockerz-255-Pro-Earphones/dp/B08TSSCZR8/ref=sr_1_126?qid=1679133657&s=electronics&sr=1-126,4.1,299.9622929380994,1299.0,3990.0,125.0,2691.0,0.013668384648753439,8.291797105048733,67.44360902255639,1.8712355461571235,1.5780533781504353
boat bassheads 105 wired in ear earphones with mic (green),https://m.media-amazon.com/images/I/51wlAzvx9SS._AC_UL800_.jpg,https://www.amazon.in/boAt-Bassheads-105-Headset-Iguana/dp/B08YYSX5XX/ref=sr_1_127?qid=1679133657&s=electronics&sr=1-127,4.0,299.9622929380994,449.0,999.0,58.0,550.0,0.013335009413417991,6.907755278982137,55.05505505505506,-0.20526698702711738,0.11312334921134265
"tygot 10 inches big led ring light for camera, phone tiktok youtube video shooting and makeup, 10"" inch ring light with 7 ...",https://m.media-amazon.com/images/I/61YAs1cH9xL._AC_UL800_.jpg,https://www.amazon.in/Tygot-YouTube-Shooting-Foldable-Lightweight/dp/B08MCD9JFY/ref=sr_1_129?qid=1679133657&s=electronics&sr=1-129,3.8,299.9622929380994,699.0,1999.0,125.0,1300.0,0.01266825894274709,7.600902459542082,65.03251625812906,0.7467612726795715,0.7243441859238906
"pidilite fevicryl acrylic colours sunflower kit (10 colors x 15 ml) diy paint, rich pigment, non-craking paint for canvas,...",https://m.media-amazon.com/images/I/71PwFQgur4L._AC_UL800_.jpg,https://www.amazon.in/Fevicryl-Acrylic-colors-Sunflower-Shades/dp/B00LXTFMRS/ref=sr_1_132?qid=1679133657&s=electronics&sr=1-132,4.4,299.9622929380994,186.0,225.0,125.0,39.0,0.01466851035475979,5.420534999272286,17.333333333333336,-1.7754544448994285,-1.1063765653837503
boat bassheads 242 in ear wired earphones with mic(active black),https://m.media-amazon.com/images/I/61+tzvHZi+L._AC_UL800_.jpg,https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S9S86BF/ref=sr_1_133?qid=1679133657&s=electronics&sr=1-133,4.1,299.9622929380994,599.0,1490.0,64.0,891.0,0.013668384648753439,7.307202314764738,59.79865771812081,0.3235328505147836,0.5112753727616475
"logitech m221 wireless mouse, silent buttons, 2.4 ghz with usb mini receiver, 1000 dpi optical tracking, 18-month battery ...",https://m.media-amazon.com/images/I/61sskFEsc0L._AC_UL800_.jpg,https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Charcoal/dp/B01M72LILF/ref=sr_1_135?qid=1679133657&s=electronics&sr=1-135,4.4,299.9622929380994,749.0,1245.0,125.0,496.0,0.01466851035475979,7.1276936993473985,39.83935742971887,0.07947480153110736,0.8196446455815786
"duracell usb type c, 3a braided sync & fast charging cable, 3.9 ft (1.2m), qc 2.0/3.0 ultra fast charging, compatible with...",https://m.media-amazon.com/images/I/71sMR4yd6UL._AC_UL800_.jpg,https://www.amazon.in/DURACELL-Type-C-braided-Charge-Cable/dp/B09C6JXV8Y/ref=sr_1_136?qid=1679133657&s=electronics&sr=1-136,4.3,299.9622929380994,368.0,699.0,125.0,331.0,0.014335135119424339,6.551080335043404,47.35336194563662,-0.6355924136419053,-0.16192384723647532
portronics konnect l por-1081 fast charging 3a type-c cable 1.2meter with charge & sync function for all type-c devices (g...,https://m.media-amazon.com/images/I/51CvP9P2efL._AC_UL800_.jpg,https://www.amazon.in/Portronics-POR-1081-Charging-1-2Meter-Function/dp/B08CF3D7QR/ref=sr_1_138?qid=1679133657&s=electronics&sr=1-138,4.3,299.9622929380994,129.0,339.0,125.0,210.0,0.014335135119424339,5.8289456176102075,61.94690265486725,-1.3996256501118403,-1.613121701768763
"ambrane unbreakable 60w / 3a fast charging 1.5m braided type c cable for smartphones, tablets, laptops & other type c devi...",https://m.media-amazon.com/images/I/61ZeHF2Cf4L._AC_UL800_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Cable/dp/B098NS6PVG/ref=sr_1_139?qid=1679133657&s=electronics&sr=1-139,4.0,299.9622929380994,199.0,299.0,125.0,100.0,0.013335009413417991,5.703782474656201,33.44481605351171,-1.518829770638827,-1.012819906065933
"boat micro usb 55 tangle-free, sturdy micro usb cable with 3a fast charging & 480mbps data transmission (black)",https://m.media-amazon.com/images/I/71ctu8Z759L._AC_UL800_.jpg,https://www.amazon.in/boAt-Micro-USB-Tangle-Free-Transmission/dp/B08WRWPM22/ref=sr_1_140?qid=1679133657&s=electronics&sr=1-140,4.0,299.9622929380994,139.0,499.0,111.0,360.0,0.013335009413417991,6.214608098422191,72.14428857715431,-1.0084474860186226,-1.5097434015098568
"gizga essentials hard drive case shell, 6.35cm/2.5-inch, portable storage organizer bag for earphone usb cable power bank ...",https://m.media-amazon.com/images/I/61gd9kbUlWL._AC_UL800_.jpg,https://www.amazon.in/GIZGA-inch-Hard-Drive-Black/dp/B0765B3TH7/ref=sr_1_141?qid=1679133657&s=electronics&sr=1-141,4.5,299.9622929380994,199.0,599.0,125.0,400.0,0.01500188559009524,6.396929655216146,66.7779632721202,-0.8102348103522649,-1.012819906065933
"sounce fast phone charging cable & data sync usb cable compatible for iphone 13, 12,11, x, 8, 7, 6, 5, ipad air, pro, mini...",https://m.media-amazon.com/images/I/31IvNJZnmdL._AC_UL800_.jpg,https://www.amazon.in/Sounce-iPhone-Charging-Compatible-Devices/dp/B096MSW6CT/ref=sr_1_143?qid=1679133657&s=electronics&sr=1-143,3.9,299.9622929380994,199.0,999.0,125.0,800.0,0.01300163417808254,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
"mi type c 3amp 100cm fast charge cable black|usb to type c|supports upto 22.5w fast charging|suitable for all smartphones,...",https://m.media-amazon.com/images/I/71xuP3mbiRL._AC_UL800_.jpg,https://www.amazon.in/MI-MTCY001IN-USB-Type-C-Cable/dp/B08DDRGWTJ/ref=sr_1_144?qid=1679133657&s=electronics&sr=1-144,4.3,299.9622929380994,229.0,299.0,125.0,70.0,0.014335135119424339,5.703782474656201,23.411371237458194,-1.518829770638827,-0.8183847784906416
boat rugged v3 extra tough unbreakable braided micro usb cable 1.5 meter (black),https://m.media-amazon.com/images/I/61b91WUDxmL._AC_UL800_.jpg,https://www.amazon.in/Rugged-Extra-Tough-Unbreakable-Braided/dp/B0789LZTCJ/ref=sr_1_145?qid=1679133657&s=electronics&sr=1-145,4.2,299.9622929380994,299.0,799.0,80.0,500.0,0.01400175988408889,6.684611727667927,62.57822277847309,-0.4788799076021007,-0.44918014525356836
"tygot bluetooth extendable selfie sticks with wireless remote and tripod stand, 3-in-1 multifunctional selfie stick with t...",https://m.media-amazon.com/images/I/61uj1gNO3nL._AC_UL800_.jpg,https://www.amazon.in/Tygot-Bluetooth-Extendable-Multifunctional-Compatible/dp/B094YFFSMY/ref=sr_1_146?qid=1679133657&s=electronics&sr=1-146,4.1,299.9622929380994,399.0,1999.0,125.0,1600.0,0.013668384648753439,7.600902459542082,80.040020010005,0.7467612726795715,-0.05008194734104431
"boat bassheads 122 wired in ear earphones with heavy bass, integrated controls and mic (gun metal)",https://m.media-amazon.com/images/I/61leqZi5dQL._AC_UL800_.jpg,https://www.amazon.in/BassHeads-122-Earphones-Tangle-Straight/dp/B07QZ3CZ48/ref=sr_1_148?qid=1679133658&s=electronics&sr=1-148,3.9,757.0,399.0,1290.0,98.0,891.0,0.005151915455746367,7.1631723908466425,69.06976744186046,0.12686302344878816,-0.05008194734104431
syska ssk-ebs-0402 abs 4 way power strip,https://m.media-amazon.com/images/I/61o3mAnLhCL._AC_UL800_.jpg,https://www.amazon.in/Syska-Plastic-Extension-Board-White/dp/B06XQXX9RB/ref=sr_1_149?qid=1679133658&s=electronics&sr=1-149,4.0,299.9622929380994,449.0,470.0,40.0,21.0,0.013335009413417991,6.154858094016418,4.468085106382979,-1.071500499870995,0.11312334921134265
agaro blaze usb 3.0 to usb type c otg adapter,https://m.media-amazon.com/images/I/51r2Jr76HaL._AC_UL800_.jpg,https://www.amazon.in/AGARO-Type-C-USB-Female-Adapter/dp/B07PFJ5W31/ref=sr_1_150?qid=1679133658&s=electronics&sr=1-150,4.3,299.9622929380994,139.0,495.0,45.0,356.0,0.014335135119424339,6.206575926724928,71.91919191919192,-1.0169775377709747,-1.5097434015098568
"sandisk ultra dual drive go usb type c pendrive for mobile (black, 128 gb, 5y - sdddc3-128g-i35)",https://m.media-amazon.com/images/I/71qOWNxv4jL._AC_UL800_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-Pendrive-Mobile/dp/B0819ZZK5K/ref=sr_1_153?qid=1679133658&s=electronics&sr=1-153,4.3,299.9622929380994,979.0,2800.0,96.0,1821.0,0.014335135119424339,7.937731775260109,65.03571428571429,1.2711983077155333,1.1887525813257949
"wayona nylon braided usb to lightning fast charging and data sync cable compatible for iphone 13, 12,11, x, 8, 7, 6, 5, ip...",https://m.media-amazon.com/images/I/71ojkmsYe8L._AC_UL800_.jpg,https://www.amazon.in/Wayona-Braided-WN3LG1-Syncing-Charging/dp/B07JW9H4J1/ref=sr_1_154?qid=1679133658&s=electronics&sr=1-154,4.2,299.9622929380994,379.0,1099.0,125.0,720.0,0.01400175988408889,7.003065458786462,65.51410373066425,-0.0837579199788539,-0.12119134804515225
"syvo wt 3130 aluminum tripod (50 inches), universal lightweight tripod with mobile phone holder mount & carry bag for all ...",https://m.media-amazon.com/images/I/61H1dMNTSnL._AC_UL800_.jpg,https://www.amazon.in/Syvo-3130-Aluminum-Universal-Lightweight/dp/B07N42JB4S/ref=sr_1_157?qid=1679133658&s=electronics&sr=1-157,4.3,299.9622929380994,799.0,3990.0,125.0,3191.0,0.014335135119424339,8.291797105048733,79.9749373433584,1.8712355461571235,0.9087574356222866
"duracell ultra alkaline aa batteries, pack of 8",https://m.media-amazon.com/images/I/71Ms28fTZnL._AC_UL800_.jpg,https://www.amazon.in/Duracell-Alkaline-Battery-Duralock-Technology/dp/B014SZO90Y/ref=sr_1_159?qid=1679133658&s=electronics&sr=1-159,4.5,299.9622929380994,299.0,315.01,47.0,16.00999999999999,0.01500188559009524,5.755773858655822,5.082378337195642,-1.4697576522292854,-0.44918014525356836
"boat airdopes 121v2 in-ear true wireless earbuds with upto 14 hours playback, 8mm drivers, battery indicators, lightweight...",https://m.media-amazon.com/images/I/51MVfB-9YmL._AC_UL800_.jpg,https://www.amazon.in/Airdopes-121v2-Bluetooth-Immersive-Assistant/dp/B08JQM8SMH/ref=sr_1_160?qid=1679133658&s=electronics&sr=1-160,3.8,299.9622929380994,1199.0,2990.0,125.0,1791.0,0.01266825894274709,8.003363058629947,59.89966555183946,1.378525895603506,1.4678415576840338
oakter mini ups for 12v wifi router broadband modem | backup upto 4 hours | wifi router ups power backup during power cuts...,https://m.media-amazon.com/images/I/61Mbl0e228L._AC_UL800_.jpg,https://www.amazon.in/Mini-UPS-Router-WiFi-12V/dp/B08HLZ28QC/ref=sr_1_161?qid=1679133658&s=electronics&sr=1-161,4.1,299.9622929380994,1199.0,3490.0,125.0,2291.0,0.013668384648753439,8.157943507105037,65.64469914040114,1.6382458134947373,1.4678415576840338
"noise buds vs104 in-ear truly wireless earbuds with 30h of playtime, instacharge(10 min=150 min), 13mm driver, mic, hyper ...",https://m.media-amazon.com/images/I/51cjIEYU8BL._AC_UL800_.jpg,https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MP7C4/ref=sr_1_163?qid=1679133658&s=electronics&sr=1-163,3.9,299.9622929380994,1199.0,3499.0,125.0,2300.0,0.01300163417808254,8.160518247477505,65.73306659045441,1.6426557112039308,1.4678415576840338
"boat rockerz 245v2 bluetooth wireless in ear earphones with upto 8 hours playback, 12mm drivers, ipx5, magnetic eartips, i...",https://m.media-amazon.com/images/I/5160RpPgKrS._AC_UL800_.jpg,https://www.amazon.in/boAt-Rockerz-245v2-Bluetooth-Resistance/dp/B097DTJRWZ/ref=sr_1_164?qid=1679133658&s=electronics&sr=1-164,3.9,299.9622929380994,899.0,2490.0,125.0,1591.0,0.01300163417808254,7.820439515262181,63.89558232931727,1.0836395889110981,1.071301837683593
"realme buds wireless 2 neo bluetooth in ear earphones with mic, fast charging & up to 17hrs playtime (black)",https://m.media-amazon.com/images/I/61+3f5q7T6S._AC_UL800_.jpg,https://www.amazon.in/realme-Wireless-Bluetooth-Earphones-Black/dp/B0999NNBPV/ref=sr_1_165?qid=1679133658&s=electronics&sr=1-165,4.0,299.9622929380994,1299.0,2499.0,108.0,1200.0,0.013335009413417991,7.824046010856292,48.019207683073226,1.0893265888685761,1.5780533781504353
"ptron bassbuds jade truly wireless in ear earbuds with 40ms gaming low latency, hd stereo calls, 40hrs playtime, 1-step pa...",https://m.media-amazon.com/images/I/51myi+sPEoL._AC_UL800_.jpg,https://www.amazon.in/Bassbuds-Jade-Headphone-Cancellation-Waterproof/dp/B09BNZLTDZ/ref=sr_1_168?qid=1679133658&s=electronics&sr=1-168,3.7,299.9622929380994,898.0,3699.0,125.0,2801.0,0.012334883707411641,8.216088098632316,75.72316842389834,1.7385150773590485,1.06976813975171
"jk easy copier paper | a4 size | 70 gsm | 500 sheets | white paper, 1 ream | for laserjet & inkjet printer | fast drying |...",https://m.media-amazon.com/images/I/61mZmkv9-UL._AC_UL800_.jpg,https://www.amazon.in/JK-Easy-Copier-Paper-Sheets/dp/B00MVV9NUY/ref=sr_1_169?qid=1679133658&s=electronics&sr=1-169,4.3,299.9622929380994,325.0,345.0,125.0,20.0,0.014335135119424339,5.846438775057725,5.797101449275362,-1.3826719522919282,-0.33380669384749095
"ptron solero mb301 3a micro usb data & charging cable, made in india, 480mbps data sync, strong & durable 1.5-meter nylon ...",https://m.media-amazon.com/images/I/51mW4YZ7wXL._AC_UL800_.jpg,https://www.amazon.in/Solero-MB301-Charging-480Mbps-1-5-Meter/dp/B08Y1SJVV5/ref=sr_1_170?qid=1679133658&s=electronics&sr=1-170,3.9,299.9622929380994,99.0,666.66,125.0,567.66,0.01300163417808254,6.503779061925392,85.14985149851498,-0.6898855135039534,-1.979472291896459
canon pg-47 ink cartridge (black),https://m.media-amazon.com/images/I/61xYkbf9BVL._AC_UL800_.jpg,https://www.amazon.in/Canon-PG-47-Ink-Cartridge-Black/dp/B00MOESXPE/ref=sr_1_172?qid=1679133659&s=electronics&sr=1-172,4.2,299.9622929380994,667.0,702.0,33.0,35.0,0.01400175988408889,6.555356891810665,4.985754985754986,-0.6306525976987363,0.6596878537620264
boat bassheads 100 in ear wired earphones with mic(furious red),https://m.media-amazon.com/images/I/61l+14s5QVL._AC_UL800_.jpg,https://www.amazon.in/Boat-BassHeads-100-Inspired-Earphones/dp/B07GQD4K6L/ref=sr_1_173?qid=1679133659&s=electronics&sr=1-173,4.1,299.9622929380994,399.0,999.0,63.0,600.0,0.013668384648753439,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
realme buds 2 neo wired in ear earphones with mic (blue),https://m.media-amazon.com/images/I/61j+X6LPhaS._AC_UL800_.jpg,https://www.amazon.in/realme-Buds-Wired-Earphones-Blue/dp/B097KMXXTZ/ref=sr_1_174?qid=1679133659&s=electronics&sr=1-174,4.2,299.9622929380994,499.0,599.0,56.0,100.0,0.01400175988408889,6.396929655216146,16.69449081803005,-0.8102348103522649,0.259020138783283
gizga essentials spiral charger cable protector (set of 10) (g55),https://m.media-amazon.com/images/I/61w9XoA1edL._AC_UL800_.jpg,https://www.amazon.in/GIZGA-Protector-Charging-Protective-G55/dp/B08MTCKDYN/ref=sr_1_175?qid=1679133659&s=electronics&sr=1-175,4.2,299.9622929380994,79.0,299.0,65.0,220.0,0.01400175988408889,5.703782474656201,73.57859531772574,-1.518829770638827,-2.2915003953731112
"duracell ultra alkaline aa battery, 4 pcs",https://m.media-amazon.com/images/I/71WD0-ASu7L._AC_UL800_.jpg,https://www.amazon.in/Duracell-Alkaline-Battery-Duralock-Technology/dp/B014SZOORC/ref=sr_1_176?qid=1679133659&s=electronics&sr=1-176,4.5,299.9622929380994,160.0,190.0,41.0,30.0,0.01500188559009524,5.25227342804663,15.789473684210526,-1.9196701480463927,-1.314901873607974
"mi xiaomi 22.5w fast usb type c charger combo|compatible for mobile,power banks|fast charging|(adapter + usb to type c cab...",https://m.media-amazon.com/images/I/51X8GzoDlYL._AC_UL800_.jpg,https://www.amazon.in/Xiaomi-22-5W-Fast-Charger-Cable/dp/B09XBJ1CTN/ref=sr_1_177?qid=1679133659&s=electronics&sr=1-177,4.2,299.9622929380994,649.0,999.0,125.0,350.0,0.01400175988408889,6.907755278982137,35.03503503503504,-0.20526698702711738,0.6219353069992917
"zebronics zeb-astra 20 wireless bt v5.0 portable speaker with 10w rms output, tws, 10h backup approx, built in rechargeabl...",https://m.media-amazon.com/images/I/71yCNxkT4GL._AC_UL800_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Astra-20-Wireless-Rechargeable/dp/B0B12K5BPM/ref=sr_1_179?qid=1679133659&s=electronics&sr=1-179,3.8,299.9622929380994,899.0,2299.0,125.0,1400.0,0.01266825894274709,7.7406644019172415,60.89604175728578,0.9591218862304396,1.071301837683593
"oppo enco m32 bluetooth wireless in ear earbuds with mic,10 mins charge - 20hrs music fast charge, 28hrs battery life,10mm...",https://m.media-amazon.com/images/I/518ti3ya2YL._AC_UL800_.jpg,https://www.amazon.in/OPPO-Bluetooth-Wireless-Earbuds-Charge/dp/B09NMPRX6Y/ref=sr_1_182?qid=1679133659&s=electronics&sr=1-182,4.2,299.9622929380994,1599.0,2999.0,125.0,1400.0,0.01400175988408889,8.006367567650246,46.68222740913638,1.3834806824768149,1.8637140299786465
"dell wm118 wireless mouse, 2.4 ghz with usb nano receiver, optical tracking, 12-months battery life, ambidextrous, pc/mac/...",https://m.media-amazon.com/images/I/31959YGwwiL._AC_UL800_.jpg,https://www.amazon.in/DELL-WM118-Wireless-Optical-Mouse/dp/B07JPX9CR7/ref=sr_1_183?qid=1679133659&s=electronics&sr=1-183,4.4,299.9622929380994,569.0,1299.0,125.0,730.0,0.01466851035475979,7.170119543449628,56.19707467282525,0.1361905828171341,0.4403345568625153
sandisk ultra 128 gb usb 3.0 pen drive (black),https://m.media-amazon.com/images/I/41EjaRq8G6L._AC_UL800_.jpg,https://www.amazon.in/SanDisk-Ultra-128-Drive-Black/dp/B07JJFSG2B/ref=sr_1_185?qid=1679133659&s=electronics&sr=1-185,4.3,299.9622929380994,818.0,2500.0,46.0,1682.0,0.014335135119424339,7.824445930877619,67.28,1.0899575234639904,0.9411589895250341
"boult audio maverick truly wireless in ear earbuds with 35h playtime, quad mic enc, 45ms xtreme low latency, gaming leds, ...",https://m.media-amazon.com/images/I/71cBZJsl+EL._AC_UL800_.jpg,https://www.amazon.in/Boult-Audio-Maverick-Wireless-Bluetooth/dp/B0BBGJPX7X/ref=sr_1_188?qid=1679133659&s=electronics&sr=1-188,3.9,299.9622929380994,1499.0,4499.0,125.0,3000.0,0.01300163417808254,8.411832675758411,66.6814847743943,2.0867793277120783,1.7749620992560247
